148;SanDisk;microSDXC 64GB Class 10 (SDSQUNC-064G-GN6MA);94.200%;Rodzaj: microSDXC, Pojemność: 64GB, Szybkość odczytu: 80 MB/s;Karty pamięci;104,00zł
149;Samsung;Galaxy Note 8 SM-N950 Maple Gold;90.00%;System operacyjny: Android, Przekątna ekranu: 6,3 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;3771,40zł
150;Nokia;5 Dual Sim Czarny;90.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;799,00zł
151;HUAWEI;P9 32GB Mystic Srebrny;91.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1310,60zł
152;Huawei;Mate 9 PRO Dual SIM Złoty;97.200%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 20 Mpix;Smartfony;2795,00zł
153;LG;G5 H850 Szary;90.400%;System operacyjny: Android, Przekątna ekranu: 5,3 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;1654,00zł
154;LG;G6 Biały;95.200%;System operacyjny: Android, Przekątna ekranu: 5,7 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;1762,90zł
155;Samsung;EVO PLUS MicroSDXC 128GB UHS-I U3 (MB-MC128GA/EU);98.600%;Rodzaj: microSDXC, Pojemność: 128GB, Szybkość odczytu: 100 MB/s;Karty pamięci;224,49zł
156;Lenovo;C2 Czarny;83.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;398,00zł
157;Huawei;P9 Lite Mini Czarny;;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;648,00zł
158;Huawei;P8 Lite Dual Sim Biały;89.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;638,00zł
159;Apple;iPhone 6S 128GB Różowe Złoto;94.200%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2629,00zł
160;Huawei;P10 Dual Sim Niebieski;93.800%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2084,96zł
161;TP-Link;Neffos X1 Max 3/32GB Szary;97.600%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;699,00zł
162;Google;Pixel 32GB Srebrny;100%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 12,3 Mpix;Smartfony;2498,00zł
163;Xiaomi;Redmi Note 4X 3/32GB Czarny;97.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;759,00zł
164;LENOVO;C2 Power Czarny;85.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;404,00zł
165;Overmax;Touch 2.5 Czarny;82.800%;Rodzaj: Smartwatche, Kolor: Czarne;Smartwatche i Smartbandy;309,00zł
166;Samsung;Galaxy Xcover 3 G388F Srebrny;67.800%;System operacyjny: Android, Przekątna ekranu: 4,5 cala, Wbudowany aparat cyfrowy: 5 Mpix;Smartfony;599,00zł
167;Apple;iPhone 6S 128GB Gwiezdna Szarość;94.200%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2400,00zł
168;Samsung;Galaxy S4 i9505 16GB Czarny;91.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;799,00zł
169;Sony;Xperia XZ1 Compact Niebieski;90.00%;System operacyjny: Android, Przekątna ekranu: 4,6 cala, Wbudowany aparat cyfrowy: 19 Mpix;Smartfony;2277,30zł
170;BlackBerry;Passport Czarny;96.00%;System operacyjny: BlackBerry, Przekątna ekranu: 4,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;994,00zł
171;Asus;ZenFone 3 Max ZC520TL 2/32GB Srebrny;89.600%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;599,00zł
172;Samsung;Galaxy S8 Plus 64GB SM-G955 Arctic Silver;87.200%;System operacyjny: Android, Przekątna ekranu: 6,2 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2846,00zł
173;Xiaomi;Roidmi 3S Ładowarka Transmiter FM (ROIDMI3S);81.600%;Rodzaj: Ładowarki samochodowe;Ładowarki do telefonów;73,88zł
174;Samsung;do Galaxy Note 4 3220mAh (EB-BN910BBE);82.800%;Do Telefonu: Samsung, Pojemność: 3220 mAh;Baterie do telefonów;42,00zł
175;Samsung;Galaxy S7 SM-G930F 32GB Srebrny;91.200%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1910,30zł
176;BAOFENG;UV-5R;93.800%;;Radiotelefony i krótkofalówki;124,99zł
177;SONY;Xperia X Czarny;94.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 23 Mpix;Smartfony;1132,20zł
178;Nokia;216 Dual SIM Czarny;82.400%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 0,3 Mpix, Dual SIM: Tak;Klasyczne telefony komórkowe;149,00zł
179;Apple;iPhone 5S 32GB Srebrny;94.400%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;99,00zł
180;Samsung;Gear Fit 2 R360 Czarny;75.600%;Rodzaj: Smartwatche, System operacyjny: Dedykowany, Kolor: Czarne;Smartwatche i Smartbandy;648,00zł
181;Caterpillar;CAT S30 Dual SIM Czarny;79.400%;System operacyjny: Android, Przekątna ekranu: 4,5 cala, Wbudowany aparat cyfrowy: 5 Mpix;Smartfony;695,30zł
182;Samsung;Clear View Standing Cover do Galaxy S8 Czarny (EF-ZG950CBEGWW);94.200%;Przeznaczenie: Samsung, Kolor: Czarne;Pokrowce i etui do telefonów;147,49zł
183;Xiaomi;Redmi 4A 16GB Szary;94.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;434,00zł
184;LG;Q6 Dual Sim Czarny;93.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;977,10zł
185;LG;K4 Dual SIM (2017) Czarny;68.400%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 5 Mpix;Smartfony;389,90zł
186;Xiaomi;Roidmi 2S 5w1 (BFQ02RM);94.200%;Rodzaj: Ładowarki samochodowe;Ładowarki do telefonów;71,99zł
187;Apple;iPhone 6S Plus 16GB Gwiezdna Szarość;95.400%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1874,00zł
188;Samsung;Galaxy J5 2017 J530F Dual Sim 16GB Niebieski;92.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;873,70zł
189;Samsung;Wireless Charger Convertible Czarna (EP-PG950BBEGWW);95.600%;Rodzaj: Ładowarki bezprzewodowe;Ładowarki do telefonów;215,49zł
190;Huawei;Mate 10 Pro Dual Sim Szary;100.00%;System operacyjny: Android, Przekątna ekranu: 6 cali, Wbudowany aparat cyfrowy: 20 Mpix;Smartfony;99,00zł
191;LG;K8 Dual SIM (2017) Tytanowy;94.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;529,90zł
192;Motorola;Moto Z Play 32GB Czarny;92.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;1487,00zł
193;Asus;Zenfone 3 Max 32GB ZC553KL złoty;96.600%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;799,00zł
194;Huawei;P10 Dual Sim Srebrny;93.800%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1847,00zł
195;LG;Q6 Czarny;93.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;956,40zł
196;Nokia;8 Dual Sim Niebieski;84.400%;System operacyjny: Android, Przekątna ekranu: 5,3 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;2217,90zł
197;Huawei;P9 lite 2017 16GB Dual SIM Złoty;88.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;819,40zł
198;Apple;iPhone 6 Plus 64GB Srebrny;91.800%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;2166,20zł
199;Apple;iPhone X 256GB Srebrny;88.400%;System operacyjny: Apple iOS, Przekątna ekranu: 5,8 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;5699,00zł
200;LG;K10 (2017) Czarny;85.800%;System operacyjny: Android, Przekątna ekranu: 5,3 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;599,00zł
201;Samsung;Wireless Charging Pad Galaxy S6 Czarny (EP-PG920IBEGWW);92.200%;Rodzaj: Ładowarki bezprzewodowe;Ładowarki do telefonów;69,00zł
202;Huawei;Mate 10 Lite Dual SIM Złoty;85.800%;System operacyjny: Android, Przekątna ekranu: 5,9 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;1479,00zł
203;Emporia;FlipBasic F220 Czarny;85.00%;Rodzaj klawiatury: Z klapką, Wbudowany aparat cyfrowy: Brak, Dual SIM: Nie;Klasyczne telefony komórkowe;213,00zł
204;Lenovo;A Plus Dual SIM Czarny;96.600%;System operacyjny: Android, Przekątna ekranu: 4,5 cala, Wbudowany aparat cyfrowy: 5 Mpix;Smartfony;249,99zł
205;Polar;M430 Szary (M430Gry);85.00%;Rodzaj: Smartwatche, Kolor: Szare i srebrne;Smartwatche i Smartbandy;819,00zł
206;Apple;iPhone 7 Plus 32GB Różowe Złoto;95.00%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;3052,80zł
207;Garmin;Fenix 5 Stalowoszary z czarnym paskiem 010-01688-00;100%;Kolor: Czarne;Smartwatche i Smartbandy;2212,77zł
208;Motorola;Moto G5 3/16GB Dual Sim Szary;90.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;798,00zł
209;HTC;10 4/32GB Szary;95.200%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1545,80zł
210;Huawei;Nova Dual Sim Złoty;94.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1049,00zł
211;Nokia;3 Dual SIM Czarny;84.800%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;545,00zł
212;Caterpillar;CAT S41 Dual Sim Czarny;100%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;1799,00zł
213;Sony;Xperia XA1 Ultra Dual Sim Czarny;92.600%;System operacyjny: Android, Przekątna ekranu: 6 cali, Wbudowany aparat cyfrowy: 23 Mpix;Smartfony;1557,00zł
214;SONY;Xperia XA Czarny;92.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;694,00zł
215;Apple;iPhone 7 32GB Onyks;93.800%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2489,30zł
216;Asus;Zenfone Zoom S ZE553KL 4/64GB Czarny;90.0%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1998,00zł
217;Huawei;Y5 II Dual SIM Biały;89.800%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;409,00zł
218;Huawei;Watch 2 Bluetooth 4G Sport (120141);93.400%;Rodzaj: Smartwatche, System operacyjny: Android, Kolor: Czarne;Smartwatche i Smartbandy;1478,72zł
219;Xiaomi;Redmi 4 Pro 3/32GB Srebrny;94.800%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;859,00zł
220;Samsung;Galaxy J3 2017 J330F Dual Sim Złoty;95.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;708,30zł
221;Apple;iPhone 4S 8GB biały;89.400%;System operacyjny: Apple iOS, Przekątna ekranu: 3,5 cala, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;4,00zł
222;BlackBerry;Priv Czarny;92.400%;System operacyjny: Android, Przekątna ekranu: 5,4 cala, Wbudowany aparat cyfrowy: 18 Mpix;Smartfony;1424,00zł
223;Apple;iPhone 5S 16GB Srebrny;94.400%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;1249,00zł
224;Samsung;Galaxy J5 2016 J510F Złoty;93.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;898,00zł
225;Motorola;Moto C Plus 2/16GB Czarny;90.0%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;498,00zł
226;Nokia;3310 (2017) Dual Sim Granatowa;86.600%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Tak;Klasyczne telefony komórkowe;257,98zł
227;Motorola;TLKR T80 Extreme;93.200%;;Radiotelefony i krótkofalówki;110,70zł
228;Samsung;Galaxy A5 A510F 2016 Złoty;93.00%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;1147,70zł
229;Samsung;Galaxy Xcover 4 G390F Czarny;87.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;840,10zł
230;Samsung;Galaxy Note 8 SM-N950 Deep Sea Blue;90.00%;System operacyjny: Android, Przekątna ekranu: 6,3 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;4298,00zł
231;Huawei;Watch 2 Sport BT Czarny;80.0%;Rodzaj: Smartwatche, System operacyjny: Android, Kolor: Czarne;Smartwatche i Smartbandy;990,59zł
232;Huawei;P9 Lite Mini Srebrny;;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;641,10zł
233;ZTE;Axon 7 Mini Złoty;95.600%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;989,00zł
234;Huawei;P10 Dual Sim Złoty;93.800%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1853,40zł
235;Lenovo;A Dual SIM Czarny;87.200%;System operacyjny: Android, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 5 Mpix;Smartfony;195,57zł
236;Huawei;AM61 Sport Bluetooth Czarny;80.0%;Rodzaj: Bluetooth;Zestawy słuchawkowe;169,00zł
237;Sony;Xperia XA Ultra Czarny;84.200%;System operacyjny: Android, Przekątna ekranu: 6 cali, Wbudowany aparat cyfrowy: 21,5 Mpix;Smartfony;940,90zł
238;Motorola;Moto E4 Plus 3/16GB Szary;60.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;679,00zł
239;Tp-Link;Neffos Y50 LTE Czarny;100%;System operacyjny: Android, Przekątna ekranu: 4,5 cala, Wbudowany aparat cyfrowy: 5 Mpix;Smartfony;248,46zł
240;LG;K10 K420N Czarny;88.00%;System operacyjny: Android, Przekątna ekranu: 5,3 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;547,00zł
241;Lenovo;K5 Dual SIM Szary;86.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;497,00zł
242;Samsung;I9500 Galaxy S4/2600mAh Li-Ion 3.7V (EB-B600BEBECWW);85.200%;Do Telefonu: Samsung, Pojemność: 2600mAh;Baterie do telefonów;32,00zł
243;Samsung;Dex Station Do Galaxy S8 / S8 Plus (EE-MG950BBEGWW);96.600%;Rodzaj: Ładowarki, Stacje dokujące;Pozostałe akcesoria telefoniczne;339,00zł
244;Xiaomi;Mi 10000mAh 2gen 2017 Czarny;97.00%;Rodzaj baterii: Litowo-jonowa, Pojemność: 10000mAh;Powerbanki;79,00zł
245;Apple;iPhone 5S 32GB Szary;94.400%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;99,00zł
246;Motorola;Moto Z 32GB Dual SIM Biało-Złoty;97.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;1318,30zł
247;Xiaomi;Mi Max 2 4/64GB Złoty;98.400%;System operacyjny: Android, Przekątna ekranu: 6,44 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1149,00zł
248;TP-Link;Neffos X1 3/32GB Szary;93.400%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;599,00zł
249;Panasonic;KX-TU329FXME Czarny;71.600%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Nie;Klasyczne telefony komórkowe;301,35zł
250;Apple;iPhone 5S 16GB Szary;94.400%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;1279,00zł
251;ASUS;ZenFone 3 ZE520KL 64GB Czarny;95.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;1279,00zł
252;Huawei;Honor 8 Dual Sim 4/32GB Biały;95.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1397,00zł
253;Apple;iPhone 7 128GB Różowe Złoto;93.800%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;3015,00zł
254;Nokia;230 Dual SIM Srebrny;83.600%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Tak;Klasyczne telefony komórkowe;249,00zł
255;Samsung;Clear View Cover do Galaxy S7 Edge Niebieski (EF-ZG935CLEGWW);83.800%;Przeznaczenie: Samsung, Kolor: Niebieskie;Pokrowce i etui do telefonów;138,49zł
256;Plantronics;Explorer 50 Czarny (202340-05);92.400%;Rodzaj: Bluetooth;Zestawy słuchawkowe;68,50zł
257;Samsung;GT-S5610 Srebrny;79.00%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 5 Mpix, Dual SIM: Nie;Klasyczne telefony komórkowe;9,00zł
258;Xiaomi;Mi 5X 64GB Czarny;100%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1259,00zł
259;Samsung;+ Kabel Micro Usb 3.0 Biały Eta-U90Ewegstd;92.600%;Rodzaj: Kable ładujące;Ładowarki do telefonów;30,00zł
260;Evolveo;StrongPhone X3 Dual SIM;71.00%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Tak;Klasyczne telefony komórkowe;391,37zł
261;SanDisk;microSDHC 16GB UHS-I (SDSQUNB-016G-GN3MN);91.400%;Rodzaj: microSDHC, Pojemność: 16GB, Szybkość odczytu: 48 MB/s;Karty pamięci;28,90zł
262;Lenovo;K6 Dual SIM Srebrny;92.800%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;511,80zł
263;Huawei;Mate 10 Pro Dual Sim Niebieski;100.00%;System operacyjny: Android, Przekątna ekranu: 6 cali, Wbudowany aparat cyfrowy: 20 Mpix;Smartfony;99,00zł
264;LG;X Power 2 Tytanowy;96.600%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;666,90zł
265;Samsung;Gear VR 3 (SMR-324NZAAXEO);90.0%;;Okulary VR;539,00zł
266;Panasonic;KX-TG 1611PDH;91.00%;Rodzaj: Bezprzewodowe, Automatyczna sekretarka: Bez sekretarki;Telefony stacjonarne;66,18zł
267;TP-Link;Neffos X1 Lite 2/16GB Złoty;92.400%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;492,50zł
268;Sony;3 SWR50 Czarny;87.600%;Rodzaj: Smartwatche, Kolor: Czarne;Smartwatche i Smartbandy;9,00zł
269;Samsung;Galaxy A3 A310F 2016 Czarny;91.200%;System operacyjny: Android, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;898,00zł
270;Huawei;Nova Dual Sim Szary;94.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1149,00zł
271;Samsung;Galaxy A3 A310F 2016 Złoty;91.200%;System operacyjny: Android, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;854,00zł
272;Lenovo;K6 Power Złoty;95.800%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;529,00zł
273;Sony;Xperia Z Czarny;90.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;594,50zł
274;Apple;Watch 3 42mm Gwiezdna szarość (MQL12MPA);100%;Kolor: Czarne;Smartwatche i Smartbandy;1748,00zł
275;Apple;iPhone 8 64GB Srebrny;74.400%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;3377,00zł
276;Samsung;Gear S2 SM-R7320 Classic;88.600%;Rodzaj: Smartwatche, System operacyjny: Dedykowany, Kolor: Czarne;Smartwatche i Smartbandy;819,40zł
277;myPhone;HAMMER ENERGY Czarny;79.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;749,00zł
278;Midland;Alan 42 Multi;76.600%;;Radiotelefony i krótkofalówki;430,00zł
279;Samsung;Eb-L1G6Llu do Galaxy Siii I9300 (EBL1G6LLU);87.600%;Do Telefonu: Samsung, Pojemność: 2100mAh;Baterie do telefonów;29,00zł
280;HTC;One A9s 32GB Czarny;91.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;666,90zł
281;Huawei;P8 szary/srebrny;88.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;984,00zł
282;Vordon;RG1;95.600%;Rodzaj klawiatury: Klasyczna, Dual SIM: Tak;Klasyczne telefony komórkowe;199,74zł
283;Xiaomi;Mi5 32GB Biały;92.200%;System operacyjny: Android, Przekątna ekranu: 5,15 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;1375,00zł
284;Nokia;6 Dual Sim Niebieski;89.00%;System operacyjny: Android, Wbudowany aparat cyfrowy: 16 Mpix, 16 Mpix, Przekątna ekranu: 5,5 cala;Smartfony;1145,00zł
285;Apple;iPhone 7 Plus 128GB Special Edition Czerwony;95.00%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;3518,00zł
286;Goal;Zero Power Bank Yeti 150 Solarny Generator 168Wh, 12V, 14000 Mah (k0488);90.0%;;Powerbanki;1093,47zł
287;Samsung;Galaxy S7 SM-G930F 32GB Różowy;91.200%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1804,00zł
288;Apple;iPhone SE 128GB Złoty;96.600%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1807,00zł
289;Motorola;Moto G5 2/16GB Dual Sim Szary;96.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;674,70zł
290;Xiaomi;Mi Mix 6/256GB Czarny;100%;System operacyjny: Android, Przekątna ekranu: 6,4 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;2399,99zł
291;CAT;Caterpillar S40 Dual SIM Czarny;91.600%;System operacyjny: Android, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;1132,20zł
292;Samsung;EP-TA20E 2A Biały (EP-TA20EWEUGWW);96.400%;Rodzaj: Ładowarki sieciowe;Ładowarki do telefonów;33,50zł
293;LG;X Power Tytanowy Szary;92.800%;System operacyjny: Android, Przekątna ekranu: 5,3 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;615,20zł
294;ZTE;Axon 7 Mini Szary;95.600%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;989,00zł
295;myPhone;Hammer BOW+;95.00%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Tak;Klasyczne telefony komórkowe;9,00zł
296;Apple;iPhone 7 128GB Złoty;93.800%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2890,00zł
297;Apple;iPhone 7 Plus 32GB Złoty;95.00%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;3047,60zł
298;Sony;Xperia Z3 Czarny;83.200%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 20,7 Mpix;Smartfony;1140,00zł
299;Huawei;Honor 8 Pro 64B Granatowy;100.00%;System operacyjny: Android, Przekątna ekranu: 5,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1910,30zł
300;Samsung;Galaxy S6 Edge SM-G925F 32GB Złoty;93.800%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;1998,00zł
301;Motorola;Moto G5S Plus 3/32GB Dual Sim Szary;95.600%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;1298,00zł
