149;Apple;iPhone 5S 32GB Srebrny;94.400%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;99,00zł
150;Samsung;Gear Fit 2 R360 Czarny;75.600%;Rodzaj: Smartwatche, System operacyjny: Dedykowany, Kolor: Czarne,;Smartwatche i Smartbandy;648,00zł
151;Caterpillar;CAT S30 Dual SIM Czarny;79.400%;System operacyjny: Android, Przekątna ekranu: 4,5 cala, Wbudowany aparat cyfrowy: 5 Mpix,;Smartfony;695,30zł
152;Samsung;Clear View Standing Cover do Galaxy S8 Czarny (EF-ZG950CBEGWW);94.200%;Przeznaczenie: Samsung, Kolor: Czarne,;Pokrowce i etui do telefonów;147,49zł
153;Xiaomi;Redmi 4A 16GB Szary;94.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;434,00zł
154;LG;Q6 Dual Sim Czarny;93.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;977,10zł
155;LG;K4 Dual SIM (2017) Czarny;68.400%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 5 Mpix,;Smartfony;389,90zł
156;Xiaomi;Roidmi 2S 5w1 (BFQ02RM);94.200%;Rodzaj: Ładowarki samochodowe,;Ładowarki do telefonów;71,99zł
157;Apple;iPhone 6S Plus 16GB Gwiezdna Szarość;95.400%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1874,00zł
158;Samsung;Galaxy J5 2017 J530F Dual Sim 16GB Niebieski;92.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;873,70zł
159;Samsung;Wireless Charger Convertible Czarna (EP-PG950BBEGWW);95.600%;Rodzaj: Ładowarki bezprzewodowe,;Ładowarki do telefonów;215,49zł
160;Huawei;Mate 10 Pro Dual Sim Szary;100.00%;System operacyjny: Android, Przekątna ekranu: 6 cali, Wbudowany aparat cyfrowy: 20 Mpix,;Smartfony;99,00zł
161;LG;K8 Dual SIM (2017) Tytanowy;94.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;529,90zł
162;Motorola;Moto Z Play 32GB Czarny;92.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;1487,00zł
163;Asus;Zenfone 3 Max 32GB ZC553KL złoty;96.600%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;799,00zł
164;Huawei;P10 Dual Sim Srebrny;93.800%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1847,00zł
165;Nokia;8 Dual Sim Niebieski;84.400%;System operacyjny: Android, Przekątna ekranu: 5,3 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;2217,90zł
166;LG;Q6 Czarny;93.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;956,40zł
167;Huawei;P9 lite 2017 16GB Dual SIM Złoty;88.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;819,40zł
168;Apple;iPhone 6 Plus 64GB Srebrny;91.800%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;2166,20zł
169;Apple;iPhone X 256GB Srebrny;88.400%;System operacyjny: Apple iOS, Przekątna ekranu: 5,8 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;5699,00zł
170;LG;K10 (2017) Czarny;85.800%;System operacyjny: Android, Przekątna ekranu: 5,3 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;599,00zł
171;Samsung;Wireless Charging Pad Galaxy S6 Czarny (EP-PG920IBEGWW);92.200%;Rodzaj: Ładowarki bezprzewodowe,;Ładowarki do telefonów;69,00zł
172;Huawei;Mate 10 Lite Dual SIM Złoty;85.800%;System operacyjny: Android, Przekątna ekranu: 5,9 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;1479,00zł
173;Emporia;FlipBasic F220 Czarny;85.00%;Rodzaj klawiatury: Z klapką, Wbudowany aparat cyfrowy: Brak, Dual SIM: Nie,;Klasyczne telefony komórkowe;213,00zł
174;Lenovo;A Plus Dual SIM Czarny;96.600%;System operacyjny: Android, Przekątna ekranu: 4,5 cala, Wbudowany aparat cyfrowy: 5 Mpix,;Smartfony;249,99zł
175;Polar;M430 Szary (M430Gry);85.00%;Rodzaj: Smartwatche, Kolor: Szare i srebrne,;Smartwatche i Smartbandy;819,00zł
176;Apple;iPhone 7 Plus 32GB Różowe Złoto;95.00%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;3052,80zł
177;Garmin;Fenix 5 Stalowoszary z czarnym paskiem 010-01688-00;100%;Kolor: Czarne,;Smartwatche i Smartbandy;2200,22zł
178;Motorola;Moto G5 3/16GB Dual Sim Szary;90.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;798,00zł
179;HTC;10 4/32GB Szary;95.200%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1545,80zł
180;Huawei;Nova Dual Sim Złoty;94.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1049,00zł
181;Nokia;3 Dual SIM Czarny;84.800%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;545,00zł
182;Caterpillar;CAT S41 Dual Sim Czarny;100%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;1799,00zł
183;Sony;Xperia XA1 Ultra Dual Sim Czarny;92.600%;System operacyjny: Android, Przekątna ekranu: 6 cali, Wbudowany aparat cyfrowy: 23 Mpix,;Smartfony;1557,00zł
184;SONY;Xperia XA Czarny;92.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;694,00zł
185;Apple;iPhone 7 32GB Onyks;93.800%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2489,30zł
186;Asus;Zenfone Zoom S ZE553KL 4/64GB Czarny;90.0%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1998,00zł
187;Huawei;Y5 II Dual SIM Biały;89.800%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;409,00zł
188;Huawei;Watch 2 Bluetooth 4G Sport (120141);93.400%;Rodzaj: Smartwatche, System operacyjny: Android, Kolor: Czarne,;Smartwatche i Smartbandy;1478,72zł
189;Xiaomi;Redmi 4 Pro 3/32GB Srebrny;94.800%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;859,00zł
190;Samsung;Galaxy J3 2017 J330F Dual Sim Złoty;95.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;708,30zł
191;Apple;iPhone 4S 8GB biały;89.400%;System operacyjny: Apple iOS, Przekątna ekranu: 3,5 cala, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;4,00zł
192;BlackBerry;Priv Czarny;92.400%;System operacyjny: Android, Przekątna ekranu: 5,4 cala, Wbudowany aparat cyfrowy: 18 Mpix,;Smartfony;1424,00zł
193;Apple;iPhone 5S 16GB Srebrny;94.400%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;1249,00zł
194;Samsung;Galaxy J5 2016 J510F Złoty;93.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;898,00zł
195;Motorola;Moto C Plus 2/16GB Czarny;90.0%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;498,00zł
196;Nokia;3310 (2017) Dual Sim Granatowa;86.600%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Tak,;Klasyczne telefony komórkowe;257,98zł
197;Motorola;TLKR T80 Extreme;93.200%;;Radiotelefony i krótkofalówki;110,70zł
198;Samsung;Galaxy A5 A510F 2016 Złoty;93.00%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;1147,70zł
199;Samsung;Galaxy Xcover 4 G390F Czarny;87.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;840,10zł
200;Huawei;Watch 2 Sport BT Czarny;80.0%;Rodzaj: Smartwatche, System operacyjny: Android, Kolor: Czarne,;Smartwatche i Smartbandy;990,59zł
201;Samsung;Galaxy Note 8 SM-N950 Deep Sea Blue;90.00%;System operacyjny: Android, Przekątna ekranu: 6,3 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;4298,00zł
202;Huawei;P9 Lite Mini Srebrny;;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;641,10zł
203;ZTE;Axon 7 Mini Złoty;95.600%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;989,00zł
204;Huawei;P10 Dual Sim Złoty;93.800%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1853,40zł
205;Lenovo;A Dual SIM Czarny;87.200%;System operacyjny: Android, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 5 Mpix,;Smartfony;195,57zł
206;Sony;Xperia XA Ultra Czarny;84.200%;System operacyjny: Android, Przekątna ekranu: 6 cali, Wbudowany aparat cyfrowy: 21,5 Mpix,;Smartfony;940,90zł
207;Huawei;AM61 Sport Bluetooth Czarny;80.0%;Rodzaj: Bluetooth,;Zestawy słuchawkowe;169,00zł
208;Motorola;Moto E4 Plus 3/16GB Szary;60.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;679,00zł
209;Tp-Link;Neffos Y50 LTE Czarny;100%;System operacyjny: Android, Przekątna ekranu: 4,5 cala, Wbudowany aparat cyfrowy: 5 Mpix,;Smartfony;248,46zł
210;LG;K10 K420N Czarny;88.00%;System operacyjny: Android, Przekątna ekranu: 5,3 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;547,00zł
211;Lenovo;K5 Dual SIM Szary;86.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;497,00zł
212;Samsung;I9500 Galaxy S4/2600mAh Li-Ion 3.7V (EB-B600BEBECWW);85.200%;Do Telefonu: Samsung, Pojemność: 2600mAh,;Baterie do telefonów;32,00zł
213;Samsung;Dex Station Do Galaxy S8 / S8 Plus (EE-MG950BBEGWW);96.600%;Rodzaj: Ładowarki, Stacje dokujące,;Pozostałe akcesoria telefoniczne;339,00zł
214;Xiaomi;Mi 10000mAh 2gen 2017 Czarny;97.00%;Rodzaj baterii: Litowo-jonowa, Pojemność: 10000mAh,;Powerbanki;79,00zł
215;Apple;iPhone 5S 32GB Szary;94.400%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;99,00zł
216;Motorola;Moto Z 32GB Dual SIM Biało-Złoty;97.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;1318,30zł
217;Xiaomi;Mi Max 2 4/64GB Złoty;98.400%;System operacyjny: Android, Przekątna ekranu: 6,44 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1149,00zł
218;TP-Link;Neffos X1 3/32GB Szary;93.400%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;599,00zł
219;Panasonic;KX-TU329FXME Czarny;71.600%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Nie,;Klasyczne telefony komórkowe;301,35zł
220;Apple;iPhone 5S 16GB Szary;94.400%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;1279,00zł
221;ASUS;ZenFone 3 ZE520KL 64GB Czarny;95.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;1279,00zł
222;Huawei;Honor 8 Dual Sim 4/32GB Biały;95.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1397,00zł
223;Apple;iPhone 7 128GB Różowe Złoto;93.800%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;3015,00zł
224;Nokia;230 Dual SIM Srebrny;83.600%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Tak,;Klasyczne telefony komórkowe;249,00zł
225;Samsung;Clear View Cover do Galaxy S7 Edge Niebieski (EF-ZG935CLEGWW);83.800%;Przeznaczenie: Samsung, Kolor: Niebieskie,;Pokrowce i etui do telefonów;138,49zł
226;Plantronics;Explorer 50 Czarny (202340-05);92.400%;Rodzaj: Bluetooth,;Zestawy słuchawkowe;68,50zł
227;Samsung;GT-S5610 Srebrny;79.00%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 5 Mpix, Dual SIM: Nie,;Klasyczne telefony komórkowe;9,00zł
228;Samsung;+ Kabel Micro Usb 3.0 Biały Eta-U90Ewegstd;92.600%;Rodzaj: Kable ładujące,;Ładowarki do telefonów;30,00zł
229;Xiaomi;Mi 5X 64GB Czarny;100%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1259,00zł
230;Evolveo;StrongPhone X3 Dual SIM;71.00%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Tak,;Klasyczne telefony komórkowe;391,37zł
231;SanDisk;microSDHC 16GB UHS-I (SDSQUNB-016G-GN3MN);91.400%;Rodzaj: microSDHC, Pojemność: 16GB, Szybkość odczytu: 48 MB/s,;Karty pamięci;28,90zł
232;Lenovo;K6 Dual SIM Srebrny;92.800%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;511,80zł
233;Huawei;Mate 10 Pro Dual Sim Niebieski;100.00%;System operacyjny: Android, Przekątna ekranu: 6 cali, Wbudowany aparat cyfrowy: 20 Mpix,;Smartfony;99,00zł
234;LG;X Power 2 Tytanowy;96.600%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;666,90zł
235;Samsung;Gear VR 3 (SMR-324NZAAXEO);90.0%;;Okulary VR;539,00zł
236;Panasonic;KX-TG 1611PDH;91.00%;Rodzaj: Bezprzewodowe, Automatyczna sekretarka: Bez sekretarki,;Telefony stacjonarne;66,18zł
237;TP-Link;Neffos X1 Lite 2/16GB Złoty;92.400%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;492,50zł
238;Sony;3 SWR50 Czarny;87.600%;Rodzaj: Smartwatche, Kolor: Czarne,;Smartwatche i Smartbandy;9,00zł
239;Samsung;Galaxy A3 A310F 2016 Czarny;91.200%;System operacyjny: Android, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;898,00zł
240;Huawei;Nova Dual Sim Szary;94.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1149,00zł
241;Samsung;Galaxy A3 A310F 2016 Złoty;91.200%;System operacyjny: Android, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;854,00zł
242;Lenovo;K6 Power Złoty;95.800%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;529,00zł
243;Sony;Xperia Z Czarny;90.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;594,50zł
244;Apple;iPhone 8 64GB Srebrny;74.400%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;3377,00zł
245;Apple;Watch 3 42mm Gwiezdna szarość (MQL12MPA);100%;Kolor: Czarne,;Smartwatche i Smartbandy;1748,00zł
246;Samsung;Gear S2 SM-R7320 Classic;88.600%;Rodzaj: Smartwatche, System operacyjny: Dedykowany, Kolor: Czarne,;Smartwatche i Smartbandy;819,40zł
247;myPhone;HAMMER ENERGY Czarny;79.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;749,00zł
248;Midland;Alan 42 Multi;76.600%;;Radiotelefony i krótkofalówki;430,00zł
249;Samsung;Eb-L1G6Llu do Galaxy Siii I9300 (EBL1G6LLU);87.600%;Do Telefonu: Samsung, Pojemność: 2100mAh,;Baterie do telefonów;29,00zł
250;HTC;One A9s 32GB Czarny;91.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;666,90zł
251;Huawei;P8 szary/srebrny;88.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;984,00zł
252;Vordon;RG1;95.600%;Rodzaj klawiatury: Klasyczna, Dual SIM: Tak,;Klasyczne telefony komórkowe;199,74zł
253;Xiaomi;Mi5 32GB Biały;92.200%;System operacyjny: Android, Przekątna ekranu: 5,15 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;1375,00zł
254;Nokia;6 Dual Sim Niebieski;89.00%;System operacyjny: Android, Wbudowany aparat cyfrowy: 16 Mpix, 16 Mpix, Przekątna ekranu: 5,5 cala,;Smartfony;1145,00zł
255;Apple;iPhone 7 Plus 128GB Special Edition Czerwony;95.00%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;3518,00zł
256;Goal;Zero Power Bank Yeti 150 Solarny Generator 168Wh, 12V, 14000 Mah (k0488);90.0%;;Powerbanki;1093,47zł
257;Apple;iPhone SE 128GB Złoty;96.600%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1807,00zł
258;Samsung;Galaxy S7 SM-G930F 32GB Różowy;91.200%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1804,00zł
259;Motorola;Moto G5 2/16GB Dual Sim Szary;96.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;674,70zł
260;Xiaomi;Mi Mix 6/256GB Czarny;100%;System operacyjny: Android, Przekątna ekranu: 6,4 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;2399,99zł
261;CAT;Caterpillar S40 Dual SIM Czarny;91.600%;System operacyjny: Android, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;1132,20zł
262;Samsung;EP-TA20E 2A Biały (EP-TA20EWEUGWW);96.400%;Rodzaj: Ładowarki sieciowe,;Ładowarki do telefonów;33,50zł
263;LG;X Power Tytanowy Szary;92.800%;System operacyjny: Android, Przekątna ekranu: 5,3 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;615,20zł
264;ZTE;Axon 7 Mini Szary;95.600%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;989,00zł
265;myPhone;Hammer BOW+;95.00%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Tak,;Klasyczne telefony komórkowe;9,00zł
266;Apple;iPhone 7 Plus 32GB Złoty;95.00%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;3047,60zł
267;Apple;iPhone 7 128GB Złoty;93.800%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2890,00zł
268;Sony;Xperia Z3 Czarny;83.200%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 20,7 Mpix,;Smartfony;1140,00zł
269;Huawei;Honor 8 Pro 64B Granatowy;100.00%;System operacyjny: Android, Przekątna ekranu: 5,7 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1910,30zł
270;Samsung;Galaxy S6 Edge SM-G925F 32GB Złoty;93.800%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;1998,00zł
271;Motorola;Moto G5S Plus 3/32GB Dual Sim Szary;95.600%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;1298,00zł
272;Asus;ZenFone 4 ZE554KL 4/64GB Czarny;;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;1998,00zł
273;Samsung;Gear Sport SM-R600 Czarny;80.0%;Rodzaj: Smartwatche, Kolor: Czarne,;Smartwatche i Smartbandy;1499,00zł
274;Samsung;Galaxy A3 A320F 2017 Niebieski;93.600%;System operacyjny: Android, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;974,50zł
275;Motorola;Moto Z2 Play Dual Sim Szary;95.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1829,00zł
276;Samsung;Galaxy J3 2016 J320F biały;87.800%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;530,00zł
277;Apple;iPhone 8 Plus 64GB Srebrny;98.200%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;3683,50zł
278;BlackBerry;Q20 Classic Czarny;94.00%;System operacyjny: BlackBerry, Przekątna ekranu: 3,5 cala, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;749,00zł
279;Xiaomi;Redmi Note 5A 16GB Grafitowy;92.600%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;511,80zł
280;Zhiyun;gimbal do smartfona Smooth-Q;95.00%;;Pozostałe akcesoria telefoniczne;596,00zł
281;myPhone;Hammer AXE PRO LTE Dual SIM Czarny;85.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;1585,47zł
282;Samsung;Galaxy J7 2017 J730 Dual Sim 16GB Niebieski;96.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;1117,71zł
283;ASUS;ZenFone 3 Max 3/32GB ZC520TL Szary;89.600%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;698,00zł
284;Nokia;216 Dual Sim Szary;82.400%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 0,3 Mpix, Dual SIM: Tak,;Klasyczne telefony komórkowe;154,96zł
285;Motorola;Moto G5 Plus 3/32GB Dual Sim Złoty;94.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;977,10zł
286;Samsung;Galaxy S6 SM-G920F 32GB Złoty;91.400%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;1485,99zł
287;ASUS;Zenfone Go ZB452KG 8GB Czarny;90.200%;System operacyjny: Android, Przekątna ekranu: 4,5 cala, Wbudowany aparat cyfrowy: 5 Mpix,;Smartfony;9,00zł
288;Tp-Link;20100mAh Biały/niebieski (TL-PB20100);100%;Rodzaj baterii: Litowo-polimerowa, Pojemność: 20100mAh,;Powerbanki;142,00zł
289;Samsung;Dual Fast Charging (EP-LN920BBEGWW);95.400%;Rodzaj: Ładowarki samochodowe,;Ładowarki do telefonów;39,00zł
290;Jabra;Bluetooth Drive Czarny (100-49000001-60);83.200%;;Zestawy głośnomówiące;129,00zł
291;Caterpillar;CAT B30 Dual SIM Czarny;91.600%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Tak,;Klasyczne telefony komórkowe;295,98zł
292;OnePlus;5 6/64GB Szary;96.600%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;99,00zł
293;Nokia;3310 (2017) Dual Sim Szara;86.600%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Tak,;Klasyczne telefony komórkowe;239,00zł
294;ADATA;PV150 10000mAh Czarny (APV150-10000M-5V-CBK);95.200%;Rodzaj baterii: Litowo-jonowa, Pojemność: 10000mAh,;Powerbanki;48,95zł
295;MaxCom;MM462BB Czarny;97.400%;Rodzaj klawiatury: Senior, Wbudowany aparat cyfrowy: 0,3 Mpix, Dual SIM: Nie,;Klasyczne telefony komórkowe;108,97zł
296;Sony;Xperia XZ Premium Głęboka Czerń;88.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 19 Mpix,;Smartfony;2437,00zł
297;Lg;Bateria D855 G3 Oryginalna (BL-53YH);83.200%;Do Telefonu: LG, Pojemność: 3000mAh,;Baterie do telefonów;41,00zł
298;Huawei;Honor 7 lite/5c Dual SIM Czarno-Szary;95.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;777,00zł
299;Motorola;Moto X Force 32GB Czarny;94.200%;System operacyjny: Android, Przekątna ekranu: 5,4 cala, Wbudowany aparat cyfrowy: 21 Mpix,;Smartfony;1902,12zł
300;ASUS;Zenfone 3 ZE520KL 32GB Biały;94.200%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;1168,00zł
